22,خلاط دش مترس هانز غروهي ,Single lever bath mixer chrome,صحية,خلاطات,59,1065,حبة,0,0,00008  الهدبانية,SA-022,1,5
23,خلاط مغسلة عالي مترس 200 هانز غروهي,"High Basin Mixer, chrome plated ",صحية,خلاطات,59,940,حبة,0,0,00008  الهدبانية,SA-023,1,5
24,خلاط مغسلة هانز غروهي S ,Single lever basin mixer chrome,صحية,خلاطات,61,765,حبة,0,0,00008  الهدبانية,SA-024,1,5
25,خلاط دش هانز غروهي S ,Single lever bath mixer chrome,صحية,خلاطات,61,1056,حبة,0,0,00008  الهدبانية,SA-025,1,5
26,خلاط مغسلة عالي مترس إس هانز غروهي,"High Basin Mixer, chrome plated",صحية,خلاطات,61,1140,حبة,0,1,00008  الهدبانية,SA-026,1,5
27,خلاط مغسلة عالي 248 مم نترس كلا,Single lever basin mixer 250 with pop-up waste set,صحية,خلاطات,60,1380,حبة,1,0,00008  الهدبانية,SA-027,1,5
28,خلاط مغسلة عالي تالس كلاسك هان,Single lever basin mixer 230 with pop-up waste set,صحية,خلاطات,80,1120,حبة,0,0,00008  الهدبانية,SA-028,1,5
29,صباب دش مخفي بتحويلة هانز غروهي,Bath spout E 152 mm with diverter valve,صحية,دش,1,390,حبة,1,0,00008  الهدبانية,SA-029,1,5
30,محبس زاوية 1/2×1/2 هانز غروهي ,Angle valve ½’ x ½’,صحية,مواد بناء,1,39,حبة,1,0,00008  الهدبانية,SA-030,1,5
03041.B,صبانة سائل موديل نوفر اينوكس ستانلس ستيل مطفي,,صحية,اكسسوارات, ,0,حبه,3,0,00055  نوفر,SA-03041.B,1,5
32,صاعد نازل ريندانس هانز غروهي 26620000,Shower set 3F + bar + dish + hose,صحية,مجموعة دش,70,585,حبة,1,0,00022  شركة ميسم النخبة التجارية,SA-032,1,5
32500,Pentagono Full Brass Shattaf Kit in Chrome,,صحية,شطافات,107,115,حبه,1,0,00051  امداد الرياض للتجارة - عينات,SA-032500,1,5
33,صاعد نازل ريندانس هانزغروهي,Shower set 3F + bar + dish + hose,صحية,مجموعة دش,70,732,حبة,1,0,00008  الهدبانية,SA-033,1,5
34,شطاف كروم هانز غروهي,Shattaf chrome + hose,صحية,شطافات,1,171,حبة,0,0,00008  الهدبانية,SA-034,1,5
35,طقم اكسسوار 6 قطع الماني لوتز,"Bathroom accessories box 6 pcs set, brass chrome",صحية,اكسسوارات,56,310,حبة,0,2,00002  الحياة,SA-035,1,5
04005.B,وراقة مناديل موديل نوفر اينوكس ستانلس ستيل مطفي,,صحية,اكسسوارات, ,0,حبه,3,0,00055  نوفر,SA-04005.B,1,5
4160,مغسلة اسباني موديل جالا نيكسوس تحت الرخام مقاس 56 سم,,Raw Material - مواد أولية, , ,0,حبه,0,0,00002  الحياة,SA-04160,1,5
07/011/001/D8/000/33,خلاط مغسلة اتوماتيك عالي مذهب من شركة كوتو COTTO CT2124AY تايلندي,,صحية,خلاطات, ,0,حبه,0,0,00026  نجم أبا حسين للأدوات الصحية,SA-07/011/001/D8/000/33,1,5
9010001,متر خردة إسباني فيدرابور رقم 100 بلانكو,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010001,1,5
9010002,متر خردة إسباني فيدرابور رقم 101 بيج,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010002,1,5
9010004,متر خردة إسباني فيدرا بور رقم 103 كريم,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010004,1,5
9010005,متر خردة إسباني فيدرابور رقم 105 زهري,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010005,1,5
9010006,متر خردة إسباني فيدرابور رقم 106 سماوي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010006,1,5
9010007,متر خردة إسباني فيدرابور رقم 107 سماوي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010007,1,5
9010008,متر خردة إسباني فيدرابور رقم 108 رمادي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010008,1,5
9010009,متر خردة إسباني فيدرابور رقم 109 رمادي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010009,1,5
9010010,متر خردة إسباني فيدرابور رقم 110 أزرق,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010010,1,5
9010012,متر خردة إسباني فيدرابور رقم 500 كريم,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010012,1,5
9010013,متر خردة إسباني فيدرابور رقم 501 أزرق فاتح,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010013,1,5
9010014,متر خردة إسباني فيدرابور رقم 502 روزا,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010014,1,5
9010015,متر خردة إسباني فيدرابور رقم 503 أخضر,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010015,1,5
9010016,متر خردة إسباني فيدرابور رقم 504 بيج,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010016,1,5
9010017,متر خردة إسباني فيدرابور رقم 506 مارون,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010017,1,5
9010018,متر خردة إسباني فيدرابور رقم 507 أخضر,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010018,1,5
9010019,متر خردة إسباني فيدرابور رقم 508 كحلي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010019,1,5
9010021,متر خردة إسباني فيدرا بور رقم 510 أزرق فاتح,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010021,1,5
9010022,متر خردة إسباني فيدرا بور رقم 511 أخضر فاتح,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010022,1,5
9010023,متر خردة إسباني فيدرا بور رقم 512 بنفسجي فاتح,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010023,1,5
9010024,متر خردة إسباني فيدرا بور رقم 513 بنفسجي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00029  مؤسسة هيا العالمية,SA-09010024,1,5
9010025,متر خردة إسباني فيدرا بور رقم 514 رمادي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00029  مؤسسة هيا العالمية,SA-09010025,1,5
9010026,متر خردة إسباني فيدرابور رقم 600 أخضر,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010026,1,5
9010027,متر خردة إسباني فيدرابور رقم 602 أخضر غامق,,سيراميك وبورسلان,خردة,100,114,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010027,1,5
9010028,متر خردة إسباني فيدرا بور رقم 801 أصفر,,سيراميك وبورسلان,خردة,100,114,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010028,1,5
9010029,متر خردة إسباني فيدرا بور رقم 802 برتقالي,,سيراميك وبورسلان,خردة,100,155,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010029,1,5
9010030,متر خردة إسباني فيدرابور رقم 803 كحلي,,سيراميك وبورسلان,خردة,100,114,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010030,1,5
9010031,متر خردة إسباني فيدرا بور رقم 805 أحمر,,سيراميك وبورسلان,خردة,100,130,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010031,1,5
9010032,متر خردة إسباني فيدرا بور رقم 806 زهري,,سيراميك وبورسلان,خردة,100,138,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010032,1,5
9010033,متر خردة إسباني فيدرا بور رقم 808 أحمر,,سيراميك وبورسلان,خردة,100,244,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010033,1,5
9010034,متر خردة إسباني فيدرا بور رقم 900 أسود,,سيراميك وبورسلان,خردة,100,114,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010034,1,5
9010035,متر خردة إسباني فيدرابور مدمج رقم 110/508,,سيراميك وبورسلان,خردة,100,106,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010035,1,5
9010037,متر خردة إسباني فيدرا بور رقم 508 شبك,,سيراميك وبورسلان,خردة,100,114,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010037,1,5
9010038,متر خردة إسباني فيدرابور رقم 66 نيلي,,سيراميك وبورسلان,خردة,100,244,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010038,1,5
9010040,متر خردة إسباني فيدرابور تيتانيوم رقم 710,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010040,1,5
9010041,متر خردة إسباني فيدرابور تيتانيوم رقم 750,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010041,1,5
9010042,متر خردة إسباني فيدرا بور ديكو 7 مول,,سيراميك وبورسلان,خردة,100,772,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010042,1,5
9010043,متر خردة إسباني فيدرابور تيتانيوم رقم 770 بنسل روجو مول,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010043,1,5
9010045,متر خردة إسباني فيدرابور رقم 515 رمادي,,سيراميك وبورسلان,خردة,100,98,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010045,1,5
9010046,متر خردة إسباني فيدرابور رقم 782 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010046,1,5
9010047,متر خردة إسباني فيدرابور رقم 751 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010047,1,5
9010048,متر خردة إسباني فيدرابور رقم 781 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010048,1,5
9010049,متر خردة إسباني فيدرابور رقم 733 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010049,1,5
9010050,متر خردة إسباني فيدرابور رقم 780 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010050,1,5
9010051,متر خردة إسباني فيدرابور رقم 323 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010051,1,5
9010052,متر خردة إسباني فيدرابور رقم 325 تيتانيوم,,سيراميك وبورسلان,خردة,100,463,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010052,1,5
9010053,متر خردة إسباني فيدرابور رقم 731 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010053,1,5
9010054,متر خردة إسباني فيدرابور رقم 734 تيتانيوم,,سيراميك وبورسلان,خردة,100,496,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010054,1,5
9010055,متر خردة إسباني فيدرابور رقم 404 لوكس,,سيراميك وبورسلان,خردة,100,325,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010055,1,5
9010056,متر خردة إسباني فيدرابور رقم 407 لوكس,,سيراميك وبورسلان,خردة,100,325,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010056,1,5
9010057,متر خردة إسباني فيدرابور مدمج رقم 952 / 951 / 950,,سيراميك وبورسلان,خردة,100,618,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010057,1,5
9010058,متر خردة إسباني فيدرابور رقم 650,,سيراميك وبورسلان,خردة,100,732,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010058,1,5
9010059,متر خردة إسباني فيدرابور رقم 720 تيتانيوم,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010059,1,5
9010060,متر خردة إسباني فيدرابور رقم 722 تيتانيوم,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010060,1,5
9010061,متر خردة إسباني فيدرابور رقم 741 تيتانيوم,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010061,1,5
9010062,متر خردة إسباني فيدرابور رقم 762 تيتانيوم,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010062,1,5
9010063,متر خردة إسباني فيدرابور رقم 1046 آرتس,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010063,1,5
9010064,متر خردة إسباني فيدرابور رقم 241,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010064,1,5
9010066,متر خردة إسباني فيدرابور رقم 305,,سيراميك وبورسلان,خردة,100,488,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010066,1,5
9010067,متر خردة إسباني فيدرابور رقم 658,,سيراميك وبورسلان,خردة,100,732,SQM,0,0,00011  فيدرابور للموزاييك,SA-09010067,1,5
9010068,متر خردة إسباني فيدرابور رقم 950 آرتس رمادي,,سيراميك وبورسلان,خردة,100,488,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010068,1,5
9010069,متر خردة إسباني فيدرابور رقم 951 آرتس أسود,,سيراميك وبورسلان,خردة,100,488,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010069,1,5
9010070,متر خردة إسباني فيدرابور رقم 952 آرتس ذهبي,,سيراميك وبورسلان,خردة,100,488,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010070,1,5
9010071,متر خردة إسباني فيدرابور رقم 953 آرتس فضي,,سيراميك وبورسلان,خردة,100,488,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010071,1,5
9010072,متر خردة إسباني فيدرابور رقم 954 آرتس,,سيراميك وبورسلان,خردة,100,488,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010072,1,5
9010073,متر خردة إسباني فيدرابور 2.5 سم × 5 سم رقم 652,,سيراميك وبورسلان,خردة,100,732,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010073,1,5
9010075,متر خردة إسباني فيدرابور رقم 723 تيتانيوم أحمر,,سيراميك وبورسلان,خردة,100,488,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010075,1,5
9010076,متر خردة إسباني فيدرا بور رقم 805 أحمر شبك,,سيراميك وبورسلان,خردة,100,155,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010076,1,5
9010077,متر خردة إسباني فيدرا بور رقم 801 أصفر شبك,,سيراميك وبورسلان,خردة,100,139,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010077,1,5
9010078,متر خردة إسباني فيدرابور رقم 107 فاير جلاس,,سيراميك وبورسلان,خردة,100,1625,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010078,1,5
9010079,متر خردة إسباني فيدرابور رقم 106 فاير جلاس,,سيراميك وبورسلان,خردة,100,1625,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010079,1,5
9010080,متر خردة إسباني فيدرابور رقم 108 رمادي شبك,,سيراميك وبورسلان,خردة,100,122,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010080,1,5
9010081,متر خردة إسباني فيدرابور رقم 28,,سيراميك وبورسلان,خردة,100,195,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010081,1,5
9010082,متر خردة إسباني فيدرا بور رقم 110 أزرق شبك,,سيراميك وبورسلان,خردة,100,114,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010082,1,5
9010083,متر خردة إسباني فيدرابور رقم 651 شبك,,سيراميك وبورسلان,خردة,100,659,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010083,1,5
9010084,متر خردة إسباني فيدرابور رقم 501 أزرق فاتح شبك,,سيراميك وبورسلان,خردة,100,114,SQM,0,0,00029  مؤسسة هيا العالمية,SA-09010084,1,5
9010085,متر خردة إسباني فيدرا بور مدمج رقم 110/508 شبك,,سيراميك وبورسلان,خردة,100,122,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010085,1,5
9010086,متر خردة إسباني فيدرا بور رقم 800 كحلي,,سيراميك وبورسلان,خردة,100,106,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010086,1,5
9010087,متر خردة إسباني فيدرابور رقم 412 فاير جلاس,,سيراميك وبورسلان,خردة,100,1625,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010087,1,5
9010088,متر خردة إسباني فيدرابور رقم 831,,سيراميك وبورسلان,خردة,100,139,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010088,1,5
9010090,متر خردة إسباني فيدرابور رقم 832,,سيراميك وبورسلان,خردة,100,130,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010090,1,5
9010092,متر خردة إسباني فيدرابور رقم 834,,سيراميك وبورسلان,خردة,100,147,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010092,1,5
9010093,متر خردة إسباني فيدرابور رقم 820,,سيراميك وبورسلان,خردة,100,163,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010093,1,5
9010094,متر خردة إسباني فيدرابور رقم 833,,سيراميك وبورسلان,خردة,100,244,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010094,1,5
9010096,متر خردة إسباني فيدرابور رقم 836,,سيراميك وبورسلان,خردة,100,163,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010096,1,5
9010097,متر خردة إسباني فيدرابور رقم 835,,سيراميك وبورسلان,خردة,100,139,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010097,1,5
9010098,متر خردة إسباني فيدرابور 2.5 سم × 2.5 سم رقم 652 شبك,,سيراميك وبورسلان,خردة,100,659,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010098,1,5
9010099,متر خردة إسباني فيدرا بور مكس رقم 100 × 108 × 109 شبك,,سيراميك وبورسلان,خردة,100,130,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010099,1,5
9010100,متر خردة إسباني فيدرا بور رقم 103 كريم شبك,,سيراميك وبورسلان,خردة,100,122,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010100,1,5
9010101,متر خردة إسباني فيدرابور تيتانيوم كلاود مكس,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010101,1,5
9010104,متر خردة إسباني فيدرابور رقم 516 تركواز,,سيراميك وبورسلان,خردة,100,114,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010104,1,5
9010105,متر خردة إسباني فيدرابور 5 سم × 5 سم رقم 508 شبك,,سيراميك وبورسلان,خردة,100,277,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010105,1,5
9010106,متر خردة إسباني فيدرابور 5 سم × 5 سم رقم 508/110 شبك,,سيراميك وبورسلان,خردة,100,277,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010106,1,5
9010108,متر خردة إسباني فيدرابور رقم 403 لوكس,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010108,1,5
9010109,متر خردة إسباني فيدرا بور مدمج رقم 100 / 110 / 508 شبك,,سيراميك وبورسلان,خردة,100,130,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010109,1,5
9010110,متر خردة إسباني فيدرا بور مدمج رقم 500 / 501 / 510 شبك,,سيراميك وبورسلان,خردة,100,130,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010110,1,5
9010112,متر خردة إسباني فيدرا بور مدمج رقم 106/107 شبك,,سيراميك وبورسلان,خردة,100,122,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010112,1,5
9010113,متر خردة إسباني فيدرابور 2.5 سم × 2.5 سم رقم 660 شبك,,سيراميك وبورسلان,خردة,100,659,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010113,1,5
9010114,متر خردة إسباني فيدرابور رقم 15,,سيراميك وبورسلان,خردة,100,212,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010114,1,5
9010115,متر خردة إسباني فيدرابور رقم 16,,سيراميك وبورسلان,خردة,100,212,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010115,1,5
9010116,متر خردة إسباني فيدرابور رقم 9 ذهبي,,سيراميك وبورسلان,خردة,100,244,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010116,1,5
9010117,متر خردة إسباني فيدرابور أورا أبيض,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010117,1,5
9010118,متر خردة إسباني فيدرابور أورا أحمر,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010118,1,5
9010119,متر خردة إسباني فيدرابور أورا فضي,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010119,1,5
9010120,متر خردة إسباني فيدرابور أورا أزرق غامق,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010120,1,5
9010121,متر خردة إسباني فيدرابور إدنا أبيض,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010121,1,5
9010122,متر خردة إسباني فيدرابور إدنا أسود,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010122,1,5
9010123,متر خردة إسباني فيدرابور إدنا أزرق غامق,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010123,1,5
9010124,متر خردة إسباني فيدرابور إدنا بنفسجي,,سيراميك وبورسلان,خردة,100,407,حبة,0,0,00011  فيدرابور للموزاييك,SA-09010124,1,5
9030013,,,Raw Material - مواد أولية, , ,0,حبه,0,0,,SA-09030013,1,5
9030059,متر خردة إسباني فيدرابور رقم 100 بلانكو شبك,,سيراميك وبورسلان,خردة,100,114,حبة,0,0,00011  فيدرابور للموزاييك,SA-09030059,1,5
9030061,متر خردة إسباني فيدرا بور رقم 805 أحمر PVC,,سيراميك وبورسلان,خردة,100,163,حبة,0,0,00011  فيدرابور للموزاييك,SA-09030061,1,5
9030062,متر خردة إسباني فيدرابور رقم 832 شبك,,سيراميك وبورسلان,خردة,100,147,حبة,0,0,00011  فيدرابور للموزاييك,SA-09030062,1,5
9030064,متر خردة إسباني فيدرا بور رقم 900 أسود شبك,,سيراميك وبورسلان,خردة,100,130,SQM,0,0,00029  مؤسسة هيا العالمية,SA-09030064,1,5
907003,متر خردة إسباني التو جلاس مكس شبك 3003-3002,,موزاييك,, ,0,حبه,0,0,00029  مؤسسة هيا العالمية,SA-0907003,1,5
1,بورسلان ميلينا هايا,,سيراميك وبورسلان,باركيه,,128.25,SQM,0,0,00006  العمارة,SA-1,1,5
1.1171.1.1.00.01.1,راينباخ روندا كرسي معلق لون أبيض 52 سم,reinbach ronda,صحية,كراسي, ,650,حبه,1,0,00015  مؤسسة دارالفن للتجارة,SA-1.1171.1.1.00.01.1,1,5
1.1272.1.1.00.01.1,راينباخ كوبيكو قاعدة كرسي باك تو وول,,Raw Material - مواد أولية, , ,1400,حبه,0,3,00015  مؤسسة دارالفن للتجارة,SA-1.1272.1.1.00.01.1,1,5
1.1274.1.1.00.01.1,Reinbach Lugano back to wall close coupled wc,,Raw Material - مواد أولية, , ,0,حبه,1,0,00015  مؤسسة دارالفن للتجارة,SA-1.1274.1.1.00.01.1,1,5
1.2472.3.1.00.02.1,راينباخ كوبيكو صندوق مع ماكينة جبيريت تغذية من اسفل,,Raw Material - مواد أولية, , ,0,حبه,0,3,00015  مؤسسة دارالفن للتجارة,SA-1.2472.3.1.00.02.1,1,5
1.2474.1.1.00.02.1,Reinbach Lugano Cistern included geberit mechanism 2.5-4 L,,Raw Material - مواد أولية, , ,0,حبه,1,0,00015  مؤسسة دارالفن للتجارة,SA-1.2474.1.1.00.02.1,1,5
1.DK0.2.3,أسود هندي 2 سم بريميوم,,رخام,رخام طبيعي, ,0,SQM,0,0,00016  شركة تراكو الدولية,SA-1.DK0.2.3,1,5
1.DK1.2.2,أسود جالكسي 2 سم إكسترا,,رخام,رخام طبيعي, ,0,SQM,0,0,00016  شركة تراكو الدولية,SA-1.DK1.2.2,1,5
10,ديكور مايوركا مودرن,DEK-6048-R,سيراميك وبورسلان,جدران,,97.2,حبة,0,0,00006  العمارة,SA-10,1,5
10.10.144.103,Corner Panel 140 Cm White,Corner Panel 140 Cm White,صحية,بانيوهات,41,402,حبة,1,0,00005  الجسمي,SA-10.10.144.103,1,5
10.10.144.116,Round Panel 180 Cm White,Round Panel 180 Cm White,صحية,بانيوهات,45,1479,حبة,0,0,00005  الجسمي,SA-10.10.144.116,1,5
10.1382.00,سيفون راينباخ بدون فريم لكرسي عربي,,صحية,مواد سباكة, ,600,حبه,0,0,00005  الجسمي,SA-10.1382.00,1,5
10.1385.82,راينباخ دوو شاسيه حديد تثبيت بيديه معلق موديل قصير,reinbach Duo bidet short frame,صحية,مواد سباكة, ,590,حبه,0,0,00015  مؤسسة دارالفن للتجارة,SA-10.1385.82,1,5
10.18.102.105,denver B/T with frame work front & side Panel 150x70 cm white,,Raw Material - مواد أولية, , ,0,حبه,0,0,,SA-10.18.102.105,1,5
10.22.160.141,جاكوزي اريزونا زاوية 130×130 مع قاعدة وجوانب وهراب الفئة المائية,,Raw Material - مواد أولية, , ,0,حبه,0,1,00005  الجسمي,SA-10.22.160.141,1,5
10.22.160.142,"Corner Bathtub + Silver Package 
Size: 140x140 CM 
White Color",جاكوزي فيرارا الفئة الفضية,صحية,بانيوهات,41,7955,حبة,0,0,00005  الجسمي,SA-10.22.160.142,1,5
10.22.162.132,,,Raw Material - مواد أولية, , ,7254,حبه,0,0,00005  الجسمي,SA-10.22.162.132,1,5
10.22.164.141,"Round Bathtub + Golden Package 
Size: DIa 180 cm 
White Color 

","Round Bathtub + Golden Package 
Size: DIa 180 cm 
",صحية,بانيوهات,45,11894,حبة,0,0,00005  الجسمي,SA-10.22.164.141,1,5
10.30.342.100,Genoa Corner Shower Tray Above Tiles + Glass Enclosure 80x80 cm,جنوا شاور فوق البلاط + زجاج مقاس 80×80 سم,صحية,بانيوهات, ,1490,حبه,1,0,00005  الجسمي,SA-10.30.342.100,1,5
10.30.342.103,مارادي صينية شاور مربعة فوق البلاط + كبينة زجاجية 90×90 سم لون أبيض,,صحية,بانيوهات, ,1605,حبه,1,0,00005  الجسمي,SA-10.30.342.103,1,5
10.30.362.108,"Square Shower Tray Above Tiles + Glass Enclosure Left 
Size: 90x90 Cm
",Square Shower Tray Above Tiles + Glass Enclosure L,صحية,,83,2390,حبة,0,1,00005  الجسمي,SA-10.30.362.108,1,5
10.32.400.101,بانيو فري ستاند موديل كنت أوال 179×84 سم,"Free Standing Bathtub 
Size: 179x84 Cm
White Color",صحية,بانيوهات,52,4225,حبة,2,0,00005  الجسمي,SA-10.32.400.101,1,5
10.32.412.102,بانيو فري استاند أرنسيا 171×86,"Free Standing bathtub 
Size: 171x86 Cm
White Color",صحية,بانيوهات,10,2750,حبة,0,1,00005  الجسمي,SA-10.32.412.102,1,5
10.50.502.111,Frame & Legs for corner Bathtub,Frame & Legs for corner Bathtub,صحية,بانيوهات,41,370,حبة,1,0,00005  الجسمي,SA-10.50.502.111,1,5
10.80.518.101,"SlimLite Multicolor Light, Chrome ","SlimLite Multicolor Light, Chrome ",صحية,بانيوهات,41,1690,حبة,0,0,00005  الجسمي,SA-10.80.518.101,1,5
